player_id,salary,season,season_end,season_start,team
anthoca01,"$15,779,912",2009-10,2010,2009,Denver Nuggets
anthoca01,"$17,149,243",2010-11,2011,2010,New York Knicks
anthoca01,"$18,518,574",2011-12,2012,2011,New York Knicks
anthoca01,"$19,450,000",2012-13,2013,2012,New York Knicks
anthoca01,"$22,407,474",2013-14,2014,2013,New York Knicks
anthoca01,"$22,458,000",2014-15,2015,2014,New York Knicks
anthoca01,"$22,875,000",2015-16,2016,2015,New York Knicks
anthoca01,"$24,559,380",2016-17,2017,2016,New York Knicks
anthoca01,"$26,243,760",2017-18,2018,2017,Oklahoma City Thunder
anthogr01,"$865,000",1991-92,1992,1991,New York Knicks
anthogr01,"$1,067,000",1992-93,1993,1992,New York Knicks
anthogr01,"$1,269,000",1993-94,1994,1993,New York Knicks
anthogr01,"$1,471,000",1994-95,1995,1994,New York Knicks
anthogr01,"$1,673,000",1995-96,1996,1995,Vancouver Grizzlies
anthogr01,"$1,875,000",1996-97,1997,1996,Vancouver Grizzlies
anthogr01,"$272,250",1997-98,1998,1997,Seattle SuperSonics
anthogr01,"$1,000,000",1998-99,1999,1998,Portland Trail Blazers
anthogr01,"$1,100,000",1999-00,2000,1999,Portland Trail Blazers
anthogr01,"$3,500,000",2000-01,2001,2000,Portland Trail Blazers
anthogr01,"$3,000,000",2001-02,2002,2001,Chicago Bulls
anthogr01,"$1,500,000",2002-03,2003,2002,Chicago Bulls
anthojo01,"$427,163",2007-08,2008,2007,Miami Heat
anthojo01,"$711,517",2008-09,2009,2008,Miami Heat
anthojo01,"$825,497",2009-10,2010,2009,Miami Heat
anthojo01,"$3,300,000",2010-11,2011,2010,Miami Heat
anthojo01,"$3,600,000",2011-12,2012,2011,Miami Heat
anthojo01,"$3,750,000",2012-13,2013,2012,Miami Heat
anthojo01,"$3,800,000",2013-14,2014,2013,Miami Heat
anthojo01,"$3,800,000",2014-15,2015,2014,Detroit Pistons
anthojo01,"$2,500,000",2015-16,2016,2015,Detroit Pistons
anthojo01,"$663,810",2016-17,2017,2016,San Antonio Spurs
anticpe01,"$1,250,000",2014-15,2015,2014,Atlanta Hawks
anunoog01,"$1,645,200",2017-18,2018,2017,Toronto Raptors
applike01,"$161,776",2015-16,2016,2015,Orlando Magic
araujra01,"$2,082,720",2004-05,2005,2004,Toronto Raptors
araujra01,"$2,238,960",2005-06,2006,2005,Toronto Raptors
araujra01,"$2,395,200",2006-07,2007,2006,Utah Jazz
archiro01,"$349,458",2002-03,2003,2002,Memphis Grizzlies
archiro01,"$563,679",2003-04,2004,2003,Orlando Magic
arenagi01,"$332,817",2001-02,2002,2001,Golden State Warriors
arenagi01,"$512,435",2002-03,2003,2002,Golden State Warriors
arenagi01,"$8,536,000",2003-04,2004,2003,Washington Wizards
arenagi01,"$9,389,600",2004-05,2005,2004,Washington Wizards
arenagi01,"$10,243,200",2005-06,2006,2005,Washington Wizards
arenagi01,"$11,096,800",2006-07,2007,2006,Washington Wizards
arenagi01,"$11,950,400",2007-08,2008,2007,Washington Wizards
arenagi01,"$14,653,466",2008-09,2009,2008,Washington Wizards
arenagi01,"$16,192,080",2009-10,2010,2009,Washington Wizards
arenagi01,"$17,730,694",2010-11,2011,2010,Orlando Magic
arenagi01,"$19,269,307",2011-12,2012,2011,Orlando Magic
arenagi01,"$20,807,922",2012-13,2013,2012,Orlando Magic
arizatr01,"$385,277",2004-05,2005,2004,New York Knicks
arizatr01,"$682,051",2005-06,2006,2005,New York Knicks
arizatr01,"$3,100,000",2006-07,2007,2006,Orlando Magic
arizatr01,"$3,100,000",2007-08,2008,2007,Los Angeles Lakers
arizatr01,"$3,100,000",2008-09,2009,2008,Los Angeles Lakers
arizatr01,"$5,854,000",2009-10,2010,2009,Houston Rockets
arizatr01,"$6,322,320",2010-11,2011,2010,New Orleans Hornets
arizatr01,"$6,790,640",2011-12,2012,2011,New Orleans Hornets
arizatr01,"$7,258,960",2012-13,2013,2012,Washington Wizards
arizatr01,"$7,727,280",2013-14,2014,2013,Washington Wizards
arizatr01,"$8,579,089",2014-15,2015,2014,Houston Rockets
arizatr01,"$8,193,030",2015-16,2016,2015,Houston Rockets
arizatr01,"$7,806,971",2016-17,2017,2016,Houston Rockets
arizatr01,"$7,420,912",2017-18,2018,2017,Houston Rockets
armstbj01,"$425,000",1990-91,1991,1990,Chicago Bulls
armstbj01,"$435,000",1991-92,1992,1991,Chicago Bulls
armstbj01,"$540,000",1992-93,1993,1992,Chicago Bulls
armstbj01,"$620,000",1993-94,1994,1993,Chicago Bulls
armstbj01,"$2,800,000",1994-95,1995,1994,Chicago Bulls
armstbj01,"$2,400,000",1995-96,1996,1995,Golden State Warriors
armstbj01,"$2,400,000",1996-97,1997,1996,Golden State Warriors
armstbj01,"$2,600,000",1997-98,1998,1997,Golden State Warriors
armstbj01,"$2,800,000",1998-99,1999,1998,Los Angeles Lakers
armstbj01,"$850,000",1998-99,1999,1998,Orlando Magic
armstbj01,"$510,000",1999-00,2000,1999,Chicago Bulls
armstbr01,"$865,800",2001-02,2002,2001,New Jersey Nets
armstbr01,"$930,720",2002-03,2003,2002,New Jersey Nets
armstbr01,"$995,650",2003-04,2004,2003,New Jersey Nets
armstda01,"$350,000",1995-96,1996,1995,Orlando Magic
armstda01,"$410,000",1996-97,1997,1996,Orlando Magic
armstda01,"$350,000",1997-98,1998,1997,Orlando Magic
armstda01,"$2,900,000",1998-99,1999,1998,Orlando Magic
armstda01,"$4,125,000",1999-00,2000,1999,Orlando Magic
armstda01,"$3,100,000",2000-01,2001,2000,Orlando Magic
armstda01,"$4,005,000",2001-02,2002,2001,Orlando Magic
armstda01,"$4,010,000",2002-03,2003,2002,Orlando Magic
armstda01,"$2,475,000",2003-04,2004,2003,New Orleans Hornets
armstda01,"$2,275,000",2004-05,2005,2004,Dallas Mavericks
armstda01,"$1,138,500",2005-06,2006,2005,Dallas Mavericks
armstda01,"$1,178,348",2006-07,2007,2006,Indiana Pacers
armstda01,"$1,219,590",2007-08,2008,2007,New Jersey Nets
armsthi01,"$1,767,600",2006-07,2007,2006,New Orleans/Oklahoma City Hornets
armsthi01,"$1,900,200",2007-08,2008,2007,New Orleans Hornets
armsthi01,"$2,032,800",2008-09,2009,2008,New Orleans Hornets
armsthi01,"$2,801,198",2009-10,2010,2009,Houston Rockets
armsthi01,"$992,680",2010-11,2011,2010,Atlanta Hawks
arroyca01,"$332,817",2001-02,2002,2001,Toronto Raptors
arroyca01,"$546,000",2002-03,2003,2002,Utah Jazz
arroyca01,"$800,000",2003-04,2004,2003,Utah Jazz
arroyca01,"$4,000,000",2004-05,2005,2004,Utah Jazz
arroyca01,"$4,000,000",2005-06,2006,2005,Detroit Pistons
arroyca01,"$4,100,000",2006-07,2007,2006,Orlando Magic
arroyca01,"$4,100,000",2007-08,2008,2007,Orlando Magic
arroyca01,"$1,107,572",2009-10,2010,2009,Miami Heat
arroyca01,"$1,223,166",2010-11,2011,2010,Miami Heat
arthuda01,"$977,160",2008-09,2009,2008,Memphis Grizzlies
arthuda01,"$1,050,480",2009-10,2010,2009,Memphis Grizzlies
arthuda01,"$1,123,680",2010-11,2011,2010,Memphis Grizzlies
arthuda01,"$2,027,119",2011-12,2012,2011,Memphis Grizzlies
arthuda01,"$3,006,217",2012-13,2013,2012,Memphis Grizzlies
arthuda01,"$3,231,683",2013-14,2014,2013,Denver Nuggets
arthuda01,"$3,457,149",2014-15,2015,2014,Denver Nuggets
arthuda01,"$2,814,000",2015-16,2016,2015,Denver Nuggets
arthuda01,"$8,070,175",2016-17,2017,2016,Denver Nuggets
arthuda01,"$7,464,912",2017-18,2018,2017,Denver Nuggets
asikom01,"$1,721,000",2010-11,2011,2010,Chicago Bulls
asikom01,"$1,857,500",2011-12,2012,2011,Chicago Bulls
asikom01,"$8,374,646",2012-13,2013,2012,Houston Rockets
asikom01,"$8,374,646",2013-14,2014,2013,Houston Rockets
asikom01,"$8,374,646",2014-15,2015,2014,New Orleans Pelicans
asikom01,"$11,000,000",2015-16,2016,2015,New Orleans Pelicans
asikom01,"$9,904,494",2016-17,2017,2016,New Orleans Pelicans
asikom01,"$10,595,505",2017-18,2018,2017,Chicago Bulls
askewvi01,"$135,000",1991-92,1992,1991,Golden State Warriors
askewvi01,"$180,000",1992-93,1993,1992,Seattle SuperSonics
askewvi01,"$1,460,000",1994-95,1995,1994,Seattle SuperSonics
askewvi01,"$1,810,000",1995-96,1996,1995,Seattle SuperSonics
askewvi01,"$2,000,000",1996-97,1997,1996,Indiana Pacers
askewvi01,"$272,250",1997-98,1998,1997,Portland Trail Blazers
askinke01,"$150,000",1990-91,1991,1990,Miami Heat
askinke01,"$202,000",1991-92,1992,1991,Miami Heat
askinke01,"$250,000",1992-93,1993,1992,Miami Heat
askinke01,"$313,000",1993-94,1994,1993,Miami Heat
askinke01,"$406,000",1994-95,1995,1994,Miami Heat
askinke01,"$550,000",1995-96,1996,1995,Miami Heat
askinke01,"$650,000",1996-97,1997,1996,Miami Heat
askinke01,"$750,000",1997-98,1998,1997,Miami Heat
askinke01,"$725,000",1998-99,1999,1998,Miami Heat
askinke01,"$1,752,400",1999-00,2000,1999,Miami Heat
atkinch01,"$385,000",1999-00,2000,1999,Orlando Magic
atkinch01,"$3,000,000",2000-01,2001,2000,Detroit Pistons
atkinch01,"$3,300,000",2001-02,2002,2001,Detroit Pistons
atkinch01,"$3,600,000",2002-03,2003,2002,Detroit Pistons
atkinch01,"$3,900,000",2003-04,2004,2003,Detroit Pistons
atkinch01,"$4,200,000",2004-05,2005,2004,Los Angeles Lakers
atkinch01,"$4,500,000",2005-06,2006,2005,Washington Wizards
atkinch01,"$3,000,000",2006-07,2007,2006,Memphis Grizzlies
atkinch01,"$3,000,000",2007-08,2008,2007,Denver Nuggets
atkinch01,"$3,240,000",2008-09,2009,2008,Oklahoma City Thunder
atkinch01,"$1,306,455",2009-10,2010,2009,Detroit Pistons
atkinch01,"$760,000",2009-10,2010,2009,Minnesota Timberwolves
augmost01,"$875,000",1991-92,1992,1991,Atlanta Hawks
augmost01,"$1,138,000",1992-93,1993,1992,Atlanta Hawks
augmost01,"$1,400,000",1993-94,1994,1993,Atlanta Hawks
augmost01,"$1,662,500",1994-95,1995,1994,Atlanta Hawks
augmost01,"$2,160,000",1995-96,1996,1995,Atlanta Hawks
augmost01,"$2,480,000",1996-97,1997,1996,Detroit Pistons
augmost01,"$2,800,000",1997-98,1998,1997,Portland Trail Blazers
augmost01,"$3,200,000",1998-99,1999,1998,Portland Trail Blazers
augmost01,"$3,450,000",1999-00,2000,1999,Houston Rockets
augmost01,"$510,000",1999-00,2000,1999,Portland Trail Blazers
augmost01,"$923,500",2000-01,2001,2000,Portland Trail Blazers
augmost01,"$2,400,000",2001-02,2002,2001,Charlotte Hornets
augmost01,"$2,400,000",2002-03,2003,2002,New Orleans Hornets
augmost01,"$2,400,000",2003-04,2004,2003,New Orleans Hornets
augmost01,"$1,100,000",2004-05,2005,2004,Orlando Magic
augmost01,"$1,138,500",2005-06,2006,2005,Orlando Magic
augusdj01,"$2,208,960",2008-09,2009,2008,Charlotte Bobcats
augusdj01,"$2,385,480",2009-10,2010,2009,Charlotte Bobcats
augusdj01,"$2,540,400",2010-11,2011,2010,Charlotte Bobcats
augusdj01,"$3,236,470",2011-12,2012,2011,Charlotte Bobcats
augusdj01,"$3,500,000",2012-13,2013,2012,Indiana Pacers
augusdj01,"$1,267,000",2013-14,2014,2013,Toronto Raptors
augusdj01,"$3,000,000",2014-15,2015,2014,Oklahoma City Thunder
augusdj01,"$3,000,000",2015-16,2016,2015,Denver Nuggets
augusdj01,"$7,250,000",2016-17,2017,2016,Orlando Magic
augusdj01,"$7,250,000",2017-18,2018,2017,Orlando Magic
augusja01,"$412,718",2006-07,2007,2006,Orlando Magic
augusja01,"$687,456",2007-08,2008,2007,Orlando Magic
austiis01,"$130,000",1991-92,1992,1991,Utah Jazz
austiis01,"$400,000",1992-93,1993,1992,Utah Jazz
austiis01,"$450,000",1993-94,1994,1993,Utah Jazz
austiis01,"$247,500",1996-97,1997,1996,Miami Heat
austiis01,"$384,000",1997-98,1998,1997,Miami Heat
austiis01,"$5,000,000",1998-99,1999,1998,Orlando Magic
austiis01,"$4,819,451",1999-00,2000,1999,Washington Wizards
austiis01,"$5,500,000",2000-01,2001,2000,Vancouver Grizzlies
austiis01,"$5,695,715",2001-02,2002,2001,Memphis Grizzlies
aventan01,"$500,000",1992-93,1993,1992,Milwaukee Bucks
aventan01,"$650,000",1993-94,1994,1993,Orlando Magic
aventan01,"$800,000",1994-95,1995,1994,Orlando Magic
aventan01,"$950,000",1995-96,1996,1995,Vancouver Grizzlies
aventan01,"$510,000",1999-00,2000,1999,Los Angeles Clippers
averywi01,"$1,196,520",1999-00,2000,1999,Minnesota Timberwolves
averywi01,"$1,286,160",2000-01,2001,2000,Minnesota Timberwolves
averywi01,"$1,375,920",2001-02,2002,2001,Minnesota Timberwolves
ayongu01,"$1,567,500",2011-12,2012,2011,New Orleans Hornets
ayongu01,"$1,500,000",2012-13,2013,2012,Milwaukee Bucks
ayongu01,"$1,500,000",2013-14,2014,2013,Atlanta Hawks
pendeje02,"$457,588",2009-10,2010,2009,Portland Trail Blazers
pendeje02,"$1,500,000",2011-12,2012,2011,Indiana Pacers
pendeje02,"$1,500,000",2012-13,2013,2012,Indiana Pacers
pendeje02,"$1,750,000",2013-14,2014,2013,San Antonio Spurs
pendeje02,"$1,828,750",2014-15,2015,2014,San Antonio Spurs
pendeje02,"$317,232",2015-16,2016,2015,Los Angeles Clippers
azubuke01,"$251,657",2006-07,2007,2006,Golden State Warriors
azubuke01,"$50,000",2006-07,2007,2006,Houston Rockets
azubuke01,"$687,456",2007-08,2008,2007,Golden State Warriors
azubuke01,"$2,900,000",2008-09,2009,2008,Golden State Warriors
azubuke01,"$3,132,000",2009-10,2010,2009,Golden State Warriors
azubuke01,"$3,300,000",2010-11,2011,2010,New York Knicks
azubuke01,"$885,120",2012-13,2013,2012,Cleveland Cavaliers
babbch01,"$48,028",2014-15,2015,2014,Boston Celtics
babbilu01,"$1,645,440",2010-11,2011,2010,Portland Trail Blazers
babbilu01,"$1,768,800",2011-12,2012,2011,Portland Trail Blazers
babbilu01,"$1,892,280",2012-13,2013,2012,Portland Trail Blazers
babbilu01,"$981,084",2014-15,2015,2014,New Orleans Pelicans
babbilu01,"$1,100,000",2015-16,2016,2015,New Orleans Pelicans
babbilu01,"$1,227,000",2016-17,2017,2016,Miami Heat
babbilu01,"$1,974,159",2017-18,2018,2017,Miami Heat
babicmi01,"$200,000",1990-91,1991,1990,Cleveland Cavaliers
bacondw01,"$815,615",2017-18,2018,2017,Charlotte Hornets
bagarda01,"$795,000",2000-01,2001,2000,Chicago Bulls
bagarda01,"$854,640",2001-02,2002,2001,Chicago Bulls
bagarda01,"$830,947",2002-03,2003,2002,Chicago Bulls
bagarda01,"$1,599,076",2003-04,2004,2003,Chicago Bulls
baglejo01,"$209,000",1984-85,1985,1984,Cleveland Cavaliers
baglejo01,"$300,000",1985-86,1986,1985,Cleveland Cavaliers
baglejo01,"$300,000",1986-87,1987,1986,Cleveland Cavaliers
baglejo01,"$475,000",1987-88,1988,1987,New Jersey Nets
baglejo01,"$500,000",1988-89,1989,1988,New Jersey Nets
baglejo01,"$550,000",1990-91,1991,1990,Boston Celtics
baglejo01,"$550,000",1991-92,1992,1991,Boston Celtics
baglejo01,"$550,000",1992-93,1993,1992,Boston Celtics
baglejo01,"$600,000",1993-94,1994,1993,Boston Celtics
baileja01,"$500,000",1985-86,1986,1985,New York Knicks
baileja01,"$550,000",1986-87,1987,1986,New Jersey Nets
baileja01,"$300,000",1987-88,1988,1987,Phoenix Suns
baileth01,"$225,000",1984-85,1985,1984,Utah Jazz
baileth01,"$260,000",1985-86,1986,1985,Utah Jazz
baileth01,"$549,000",1987-88,1988,1987,Utah Jazz
baileth01,"$600,000",1988-89,1989,1988,Utah Jazz
baileth01,"$1,000,000",1989-90,1990,1989,Utah Jazz
baileth01,"$1,000,000",1990-91,1991,1990,Utah Jazz
baileth01,"$1,000,000",1991-92,1992,1991,Minnesota Timberwolves
baileth01,"$1,000,000",1992-93,1993,1992,Minnesota Timberwolves
baileth01,"$1,000,000",1993-94,1994,1993,Minnesota Timberwolves
baileth01,"$850,000",1998-99,1999,1998,Utah Jazz
baileth01,"$510,000",1999-00,2000,1999,Utah Jazz
baileto01,"$287,500",1998-99,1999,1998,Phoenix Suns
baileto01,"$535,000",1999-00,2000,1999,Phoenix Suns
bairsca01,"$507,336",2014-15,2015,2014,Chicago Bulls
bairsca01,"$845,059",2015-16,2016,2015,Chicago Bulls
bakerro01,"$543,471",2016-17,2017,2016,New York Knicks
bakerro01,"$4,328,000",2017-18,2018,2017,New York Knicks
bakervi01,"$866,000",1993-94,1994,1993,Milwaukee Bucks
bakervi01,"$1,065,300",1994-95,1995,1994,Milwaukee Bucks
bakervi01,"$3,765,000",1995-96,1996,1995,Milwaukee Bucks
bakervi01,"$3,765,000",1996-97,1997,1996,Milwaukee Bucks
bakervi01,"$4,064,373",1997-98,1998,1997,Seattle SuperSonics
bakervi01,"$4,264,000",1998-99,1999,1998,Seattle SuperSonics
bakervi01,"$9,000,000",1999-00,2000,1999,Seattle SuperSonics
bakervi01,"$10,130,000",2000-01,2001,2000,Seattle SuperSonics
bakervi01,"$11,250,000",2001-02,2002,2001,Seattle SuperSonics
bakervi01,"$12,375,000",2002-03,2003,2002,Boston Celtics
bakervi01,"$13,500,000",2003-04,2004,2003,Boston Celtics
bakervi01,"$5,333,333",2004-05,2005,2004,Boston Celtics
bakervi01,"$3,500,000",2004-05,2005,2004,New York Knicks
bakervi01,"$5,333,333",2005-06,2006,2005,Boston Celtics
bakervi01,"$3,850,000",2005-06,2006,2005,Houston Rockets
bakervi01,"$5,243,334",2006-07,2007,2006,Boston Celtics
bakervi01,"$86,221",2006-07,2007,2006,Minnesota Timberwolves
balkmre01,"$1,191,240",2006-07,2007,2006,New York Knicks
balkmre01,"$1,280,640",2007-08,2008,2007,New York Knicks
balkmre01,"$1,369,920",2008-09,2009,2008,Denver Nuggets
balkmre01,"$2,112,417",2009-10,2010,2009,Denver Nuggets
balkmre01,"$1,675,000",2010-11,2011,2010,New York Knicks
balkmre01,"$1,675,000",2011-12,2012,2011,New York Knicks
balkmre01,"$1,675,000",2012-13,2013,2012,New York Knicks
balllo01,"$6,286,560",2017-18,2018,2017,Los Angeles Lakers
ballagr01,"$350,000",1984-85,1985,1984,Washington Bullets
ballagr01,"$520,833",1985-86,1986,1985,Golden State Warriors
banksge01,"$265,000",1984-85,1985,1984,San Antonio Spurs
banksge01,"$225,000",1985-86,1986,1985,Chicago Bulls
banksma01,"$1,499,400",2003-04,2004,2003,Boston Celtics
banksma01,"$1,611,840",2004-05,2005,2004,Boston Celtics
banksma01,"$1,724,280",2005-06,2006,2005,Boston Celtics
banksma01,"$3,672,414",2006-07,2007,2006,Phoenix Suns
banksma01,"$3,966,207",2007-08,2008,2007,Miami Heat
banksma01,"$4,260,000",2008-09,2009,2008,Toronto Raptors
banksma01,"$4,553,793",2009-10,2010,2009,Toronto Raptors
banksma01,"$4,847,586",2010-11,2011,2010,New Orleans Hornets
bannike01,"$105,000",1985-86,1986,1985,New York Knicks
bannike01,"$400,000",1990-91,1991,1990,Los Angeles Clippers
bannike01,"$50,000",1990-91,1991,1990,Utah Jazz
bannike01,"$300,000",1991-92,1992,1991,Los Angeles Clippers
barbole01,"$809,280",2003-04,2004,2003,Phoenix Suns
barbole01,"$870,000",2004-05,2005,2004,Phoenix Suns
barbole01,"$930,600",2005-06,2006,2005,Phoenix Suns
barbole01,"$1,679,733",2006-07,2007,2006,Phoenix Suns
barbole01,"$5,600,000",2007-08,2008,2007,Phoenix Suns
barbole01,"$6,100,000",2008-09,2009,2008,Phoenix Suns
barbole01,"$6,600,000",2009-10,2010,2009,Phoenix Suns
barbole01,"$7,100,000",2010-11,2011,2010,Toronto Raptors
barbole01,"$7,600,000",2011-12,2012,2011,Toronto Raptors
barbole01,"$1,229,255",2012-13,2013,2012,Washington Wizards
barbole01,"$1,448,490",2014-15,2015,2014,Golden State Warriors
barbole01,"$2,500,000",2015-16,2016,2015,Golden State Warriors
barbole01,"$4,000,000",2016-17,2017,2016,Phoenix Suns
barbole01,"$500,000",2017-18,2018,2017,Phoenix Suns
bardost01,"$150,000",1992-93,1993,1992,Dallas Mavericks
bardost01,"$225,000",1995-96,1996,1995,Detroit Pistons
bareajo01,"$412,718",2006-07,2007,2006,Dallas Mavericks
bareajo01,"$687,456",2007-08,2008,2007,Dallas Mavericks
bareajo01,"$1,500,000",2008-09,2009,2008,Dallas Mavericks
bareajo01,"$1,657,500",2009-10,2010,2009,Dallas Mavericks
bareajo01,"$1,815,000",2010-11,2011,2010,Dallas Mavericks
bareajo01,"$4,300,000",2011-12,2012,2011,Minnesota Timberwolves
bareajo01,"$4,493,500",2012-13,2013,2012,Minnesota Timberwolves
bareajo01,"$4,687,000",2013-14,2014,2013,Minnesota Timberwolves
bareajo01,"$1,310,286",2014-15,2015,2014,Dallas Mavericks
bareajo01,"$4,000,000",2015-16,2016,2015,Dallas Mavericks
bareajo01,"$4,096,950",2016-17,2017,2016,Dallas Mavericks
bareajo01,"$3,903,900",2017-18,2018,2017,Dallas Mavericks
bargnan01,"$4,501,200",2006-07,2007,2006,Toronto Raptors
bargnan01,"$4,838,880",2007-08,2008,2007,Toronto Raptors
bargnan01,"$5,176,440",2008-09,2009,2008,Toronto Raptors
bargnan01,"$6,527,491",2009-10,2010,2009,Toronto Raptors
bargnan01,"$8,500,000",2010-11,2011,2010,Toronto Raptors
bargnan01,"$9,250,000",2011-12,2012,2011,Toronto Raptors
bargnan01,"$10,000,000",2012-13,2013,2012,Toronto Raptors
bargnan01,"$11,862,500",2013-14,2014,2013,New York Knicks
bargnan01,"$11,500,000",2014-15,2015,2014,New York Knicks
bargnan01,"$1,039,298",2015-16,2016,2015,Brooklyn Nets
bargnan01,"$323,599",2016-17,2017,2016,Brooklyn Nets
barklch01,"$307,000",1984-85,1985,1984,Philadelphia 76ers
barklch01,"$437,500",1985-86,1986,1985,Philadelphia 76ers
barklch01,"$822,500",1987-88,1988,1987,Philadelphia 76ers
barklch01,"$1,536,000",1988-89,1989,1988,Philadelphia 76ers
barklch01,"$3,000,000",1989-90,1990,1989,Philadelphia 76ers
